Email,Last Open Date,Revenue Generated ,,,,,,,,
skinner.evan@buytopiamail.com,7/22/2016,"$3,736.00",,,,,,,,
slater.jennifer@buytopiamail.com,7/3/2016,"$3,326.00",,,,,,,,
hunter.carol@buytopiamail.com,7/8/2016,"$2,479.00",,,,,,,,
alsop.michelle@buytopiamail.com,7/22/2016,$176.00,,,,,,,,
lyman.alison@buytopiamail.com,6/30/2016,"$1,839.00",,,,,,,,
hughes.blake@buytopiamail.com,8/4/2016,"$1,586.00",,,,,,,,
lee.penelope@buytopiamail.com,7/5/2016,"$2,099.00",,,,,,,,
ogden.brandon@buytopiamail.com,7/1/2016,"$1,299.00",,,,,,,,
king.jake@buytopiamail.com,7/2/2016,"$3,178.00",,,,,,,,
cameron.alexandra@buytopiamail.com,8/5/2016,"$3,506.00",,,,,,,,
hardacre.paul@buytopiamail.com,7/23/2016,"$1,374.00",,,,,,,,
peake.molly@buytopiamail.com,8/16/2016,"$2,651.00",,,,,,,,
hart.alexander@buytopiamail.com,7/2/2016,$529.00,,,,,,,,
davidson.adrian@buytopiamail.com,8/2/2016,"$2,233.00",,,,,,,,
baker.pippa@buytopiamail.com,8/11/2016,"$4,226.00",,,,,,,,
wallace.molly@buytopiamail.com,7/22/2016,"$3,073.00",,,,,,,,
paige.sonia@buytopiamail.com,7/4/2016,"$1,770.00",,,,,,,,
macdonald.joshua@buytopiamail.com,7/28/2016,"$1,470.00",,,,,,,,
mackay.anne@buytopiamail.com,7/7/2016,$206.00,,,,,,,,
piper.richard@buytopiamail.com,7/31/2016,"$3,038.00",,,,,,,,
mcgrath.ruth@buytopiamail.com,8/18/2016,"$4,596.00",,,,,,,,
morrison.amanda@buytopiamail.com,7/8/2016,"$4,809.00",,,,,,,,
rampling.lucas@buytopiamail.com,7/30/2016,"$4,213.00",,,,,,,,
springer.caroline@buytopiamail.com,8/13/2016,"$4,701.00",,,,,,,,
alsop.julia@buytopiamail.com,7/14/2016,"$1,427.00",,,,,,,,
randall.austin@buytopiamail.com,7/10/2016,"$1,717.00",,,,,,,,
reid.connor@buytopiamail.com,7/5/2016,"$3,830.00",,,,,,,,
terry.alexandra@buytopiamail.com,7/10/2016,$258.00,,,,,,,,
blake.anne@buytopiamail.com,7/13/2016,"$3,910.00",,,,,,,,
buckland.dorothy@buytopiamail.com,7/4/2016,"$2,424.00",,,,,,,,
lewis.bernadette@buytopiamail.com,8/17/2016,"$1,424.00",,,,,,,,
hodges.dan@buytopiamail.com,8/7/2016,"$3,313.00",,,,,,,,
nolan.joan@buytopiamail.com,7/30/2016,"$4,296.00",,,,,,,,
hunter.nathan@buytopiamail.com,7/16/2016,"$4,330.00",,,,,,,,
white.andrea@buytopiamail.com,7/29/2016,"$1,602.00",,,,,,,,
newman.keith@buytopiamail.com,7/22/2016,"$1,991.00",,,,,,,,
chapman.mary@buytopiamail.com,7/17/2016,"$2,962.00",,,,,,,,
morrison.jennifer@buytopiamail.com,8/12/2016,"$4,113.00",,,,,,,,
walker.ruth@buytopiamail.com,7/13/2016,"$2,379.00",,,,,,,,
peters.lucas@buytopiamail.com,7/7/2016,"$4,516.00",,,,,,,,
sharp.irene@buytopiamail.com,8/9/2016,$745.00,,,,,,,,
campbell.michelle@buytopiamail.com,8/2/2016,$465.00,,,,,,,,
lee.warren@buytopiamail.com,8/2/2016,"$1,647.00",,,,,,,,
knox.julia@buytopiamail.com,6/30/2016,"$1,715.00",,,,,,,,
walsh.harry@buytopiamail.com,7/10/2016,$246.00,,,,,,,,
wright.jessica@buytopiamail.com,8/18/2016,"$1,051.00",,,,,,,,
baker.diana@buytopiamail.com,7/17/2016,$221.00,,,,,,,,
young.julia@buytopiamail.com,8/13/2016,"$4,902.00",,,,,,,,
mackay.adrian@buytopiamail.com,8/5/2016,"$3,660.00",,,,,,,,
hunter.felicity@buytopiamail.com,8/16/2016,$425.00,,,,,,,,
paterson.faith@buytopiamail.com,8/8/2016,"$4,391.00",,,,,,,,
james.benjamin@buytopiamail.com,8/14/2016,"$3,843.00",,,,,,,,
avery.ava@buytopiamail.com,8/13/2016,"$3,525.00",,,,,,,,
mcdonald.sonia@buytopiamail.com,7/6/2016,"$3,787.00",,,,,,,,
macleod.sonia@buytopiamail.com,7/23/2016,"$2,054.00",,,,,,,,
nolan.boris@buytopiamail.com,8/8/2016,"$2,916.00",,,,,,,,
quinn.keith@buytopiamail.com,7/16/2016,"$3,064.00",,,,,,,,
reid.felicity@buytopiamail.com,7/4/2016,"$4,886.00",,,,,,,,
lyman.tracey@buytopiamail.com,8/14/2016,"$2,248.00",,,,,,,,
oliver.harry@buytopiamail.com,7/2/2016,"$3,067.00",,,,,,,,
springer.andrew@buytopiamail.com,8/2/2016,"$1,213.00",,,,,,,,
morrison.colin@buytopiamail.com,8/15/2016,"$4,870.00",,,,,,,,
harris.claire@buytopiamail.com,7/8/2016,"$3,824.00",,,,,,,,
tucker.connor@buytopiamail.com,6/29/2016,"$1,470.00",,,,,,,,
forsyth.jasmine@buytopiamail.com,8/4/2016,$42.00,,,,,,,,
mills.christopher@buytopiamail.com,8/4/2016,"$2,693.00",,,,,,,,
sanderson.jane@buytopiamail.com,7/15/2016,"$1,900.00",,,,,,,,
vaughan.molly@buytopiamail.com,7/28/2016,"$4,916.00",,,,,,,,
gill.anna@buytopiamail.com,7/13/2016,"$1,417.00",,,,,,,,
sutherland.virginia@buytopiamail.com,8/17/2016,$117.00,,,,,,,,
dowd.luke@buytopiamail.com,7/26/2016,"$2,578.00",,,,,,,,
hill.lillian@buytopiamail.com,7/17/2016,"$2,793.00",,,,,,,,
thomson.kevin@buytopiamail.com,7/25/2016,"$3,160.00",,,,,,,,
hudson.stephen@buytopiamail.com,7/1/2016,$350.00,,,,,,,,
black.bella@buytopiamail.com,8/7/2016,"$2,909.00",,,,,,,,
arnold.benjamin@buytopiamail.com,7/25/2016,$393.00,,,,,,,,
alsop.leah@buytopiamail.com,7/17/2016,"$1,904.00",,,,,,,,
arnold.jan@buytopiamail.com,7/17/2016,$11.00,,,,,,,,
clarkson.lillian@buytopiamail.com,7/11/2016,"$3,651.00",,,,,,,,
johnston.jennifer@buytopiamail.com,7/8/2016,"$4,478.00",,,,,,,,
carr.alison@buytopiamail.com,8/12/2016,"$2,246.00",,,,,,,,
henderson.chloe@buytopiamail.com,8/17/2016,"$4,507.00",,,,,,,,
quinn.caroline@buytopiamail.com,8/9/2016,"$4,594.00",,,,,,,,
harris.wanda@buytopiamail.com,7/29/2016,"$3,599.00",,,,,,,,
davies.liam@buytopiamail.com,8/8/2016,$345.00,,,,,,,,
duncan.peter@buytopiamail.com,7/7/2016,$16.00,,,,,,,,
wilkins.dominic@buytopiamail.com,8/18/2016,"$3,051.00",,,,,,,,
scott.bernadette@buytopiamail.com,7/26/2016,$139.00,,,,,,,,
nolan.gabrielle@buytopiamail.com,8/5/2016,"$2,132.00",,,,,,,,
wallace.grace@buytopiamail.com,8/2/2016,"$4,545.00",,,,,,,,
rees.bernadette@buytopiamail.com,7/18/2016,"$4,863.00",,,,,,,,
greene.harry@buytopiamail.com,6/30/2016,"$3,289.00",,,,,,,,
skinner.matt@buytopiamail.com,7/24/2016,"$2,061.00",,,,,,,,
marshall.caroline@buytopiamail.com,7/19/2016,"$2,425.00",,,,,,,,
oliver.angela@buytopiamail.com,7/14/2016,"$1,858.00",,,,,,,,
buckland.jason@buytopiamail.com,7/21/2016,"$2,478.00",,,,,,,,
oliver.elizabeth@buytopiamail.com,7/17/2016,"$3,282.00",,,,,,,,
gill.joseph@buytopiamail.com,7/26/2016,"$2,854.00",,,,,,,,
cameron.lisa@buytopiamail.com,8/17/2016,"$1,065.00",,,,,,,,
abraham.penelope@buytopiamail.com,7/17/2016,"$4,915.00",,,,,,,,
hemmings.yvonne@buytopiamail.com,8/3/2016,"$3,977.00",,,,,,,,
mackenzie.kimberly@buytopiamail.com,8/10/2016,"$1,389.00",,,,,,,,
arnold.blake@buytopiamail.com,7/28/2016,"$3,906.00",,,,,,,,
davies.connor@buytopiamail.com,8/17/2016,"$4,484.00",,,,,,,,
short.molly@buytopiamail.com,8/16/2016,"$3,969.00",,,,,,,,
rampling.evan@buytopiamail.com,7/14/2016,"$1,234.00",,,,,,,,
marshall.karen@buytopiamail.com,7/13/2016,"$2,017.00",,,,,,,,
rees.adrian@buytopiamail.com,8/3/2016,"$2,168.00",,,,,,,,
slater.max@buytopiamail.com,8/3/2016,"$1,817.00",,,,,,,,
glover.ava@buytopiamail.com,7/29/2016,$969.00,,,,,,,,
lawrence.sally@buytopiamail.com,7/3/2016,"$4,991.00",,,,,,,,
jackson.kylie@buytopiamail.com,7/11/2016,"$1,634.00",,,,,,,,
forsyth.deirdre@buytopiamail.com,8/2/2016,$97.00,,,,,,,,
poole.sue@buytopiamail.com,7/27/2016,"$2,731.00",,,,,,,,
knox.keith@buytopiamail.com,7/18/2016,$345.00,,,,,,,,
cornish.joshua@buytopiamail.com,7/20/2016,"$1,885.00",,,,,,,,
cornish.vanessa@buytopiamail.com,7/11/2016,$919.00,,,,,,,,
stewart.sarah@buytopiamail.com,7/2/2016,"$3,276.00",,,,,,,,
edmunds.wendy@buytopiamail.com,7/31/2016,"$3,218.00",,,,,,,,
forsyth.nathan@buytopiamail.com,7/18/2016,"$2,579.00",,,,,,,,
lyman.blake@buytopiamail.com,8/9/2016,"$2,348.00",,,,,,,,
parsons.sally@buytopiamail.com,7/16/2016,$64.00,,,,,,,,
north.thomas@buytopiamail.com,8/14/2016,"$4,846.00",,,,,,,,
springer.joan@buytopiamail.com,7/8/2016,$508.00,,,,,,,,
alsop.claire@buytopiamail.com,7/29/2016,"$4,528.00",,,,,,,,
vance.christian@buytopiamail.com,7/4/2016,"$2,030.00",,,,,,,,
lawrence.leah@buytopiamail.com,7/16/2016,"$1,118.00",,,,,,,,
bower.ryan@buytopiamail.com,7/29/2016,"$2,603.00",,,,,,,,
bailey.edward@buytopiamail.com,7/30/2016,"$1,494.00",,,,,,,,
buckland.brian@buytopiamail.com,8/13/2016,$306.00,,,,,,,,
mackay.victoria@buytopiamail.com,8/17/2016,"$2,914.00",,,,,,,,
wilson.ryan@buytopiamail.com,8/10/2016,"$1,542.00",,,,,,,,
ball.sue@buytopiamail.com,7/27/2016,"$1,594.00",,,,,,,,
ogden.benjamin@buytopiamail.com,7/17/2016,"$2,275.00",,,,,,,,
welch.ryan@buytopiamail.com,7/31/2016,"$2,436.00",,,,,,,,
randall.wanda@buytopiamail.com,7/24/2016,$785.00,,,,,,,,
peake.victoria@buytopiamail.com,8/16/2016,$91.00,,,,,,,,
hamilton.jessica@buytopiamail.com,8/15/2016,$191.00,,,,,,,,
baker.alison@buytopiamail.com,6/29/2016,$993.00,,,,,,,,
johnston.jack@buytopiamail.com,7/27/2016,$978.00,,,,,,,,
bailey.deirdre@buytopiamail.com,6/29/2016,$0.00,,,,,,,,
springer.melanie@buytopiamail.com,7/18/2016,$180.00,,,,,,,,
springer.paul@buytopiamail.com,7/8/2016,"$4,811.00",,,,,,,,
watson.alexandra@buytopiamail.com,7/25/2016,"$4,168.00",,,,,,,,
vance.wanda@buytopiamail.com,8/2/2016,"$1,864.00",,,,,,,,
clarkson.jake@buytopiamail.com,8/2/2016,"$3,108.00",,,,,,,,
gray.dan@buytopiamail.com,7/11/2016,"$3,805.00",,,,,,,,
arnold.sue@buytopiamail.com,7/30/2016,$453.00,,,,,,,,
rutherford.brandon@buytopiamail.com,7/20/2016,"$2,658.00",,,,,,,,
peake.edward@buytopiamail.com,7/29/2016,"$1,748.00",,,,,,,,
short.lauren@buytopiamail.com,8/3/2016,"$3,639.00",,,,,,,,
cameron.michelle@buytopiamail.com,7/1/2016,"$1,475.00",,,,,,,,
skinner.ryan@buytopiamail.com,7/3/2016,"$4,194.00",,,,,,,,
mitchell.brian@buytopiamail.com,8/11/2016,$140.00,,,,,,,,
forsyth.christian@buytopiamail.com,8/17/2016,"$2,725.00",,,,,,,,
young.wanda@buytopiamail.com,6/30/2016,$46.00,,,,,,,,
ogden.leah@buytopiamail.com,6/29/2016,$548.00,,,,,,,,
terry.keith@buytopiamail.com,7/27/2016,"$4,765.00",,,,,,,,
peters.alexandra@buytopiamail.com,7/10/2016,"$4,854.00",,,,,,,,
macdonald.faith@buytopiamail.com,7/24/2016,"$1,050.00",,,,,,,,
bond.rachel@buytopiamail.com,7/20/2016,"$2,184.00",,,,,,,,
sharp.joshua@buytopiamail.com,7/21/2016,"$2,649.00",,,,,,,,
coleman.jacob@buytopiamail.com,7/15/2016,"$1,744.00",,,,,,,,
gray.wendy@buytopiamail.com,7/5/2016,$951.00,,,,,,,,
chapman.frank@buytopiamail.com,8/17/2016,"$3,369.00",,,,,,,,
scott.jasmine@buytopiamail.com,8/18/2016,"$2,073.00",,,,,,,,
thomson.carolyn@buytopiamail.com,8/12/2016,"$2,529.00",,,,,,,,
walker.jonathan@buytopiamail.com,8/6/2016,"$3,485.00",,,,,,,,
peake.lucas@buytopiamail.com,7/18/2016,$231.00,,,,,,,,
nolan.natalie@buytopiamail.com,7/14/2016,"$1,937.00",,,,,,,,
payne.donna@buytopiamail.com,7/26/2016,"$2,677.00",,,,,,,,
berry.amy@buytopiamail.com,8/12/2016,"$4,688.00",,,,,,,,
lee.gavin@buytopiamail.com,8/5/2016,"$2,254.00",,,,,,,,
simpson.harry@buytopiamail.com,7/4/2016,"$3,598.00",,,,,,,,
mcgrath.andrew@buytopiamail.com,8/7/2016,$697.00,,,,,,,,
bond.nicola@buytopiamail.com,8/9/2016,"$1,446.00",,,,,,,,
hamilton.william@buytopiamail.com,8/12/2016,"$3,195.00",,,,,,,,
hudson.claire@buytopiamail.com,7/18/2016,"$4,766.00",,,,,,,,
morrison.phil@buytopiamail.com,7/14/2016,"$2,081.00",,,,,,,,
stewart.abigail@buytopiamail.com,7/27/2016,"$3,329.00",,,,,,,,
morgan.david@buytopiamail.com,7/23/2016,"$4,762.00",,,,,,,,
morrison.sebastian@buytopiamail.com,7/27/2016,"$3,970.00",,,,,,,,
hardacre.ryan@buytopiamail.com,8/13/2016,"$4,197.00",,,,,,,,
wright.andrea@buytopiamail.com,8/16/2016,$260.00,,,,,,,,
paterson.jan@buytopiamail.com,7/26/2016,"$1,720.00",,,,,,,,
may.matt@buytopiamail.com,7/16/2016,"$4,654.00",,,,,,,,
mitchell.connor@buytopiamail.com,8/14/2016,"$3,473.00",,,,,,,,
black.pippa@buytopiamail.com,7/28/2016,"$3,691.00",,,,,,,,
parr.megan@buytopiamail.com,7/19/2016,$211.00,,,,,,,,
butler.elizabeth@buytopiamail.com,8/13/2016,"$1,846.00",,,,,,,,
alsop.oliver@buytopiamail.com,8/8/2016,"$2,766.00",,,,,,,,
bailey.carol@buytopiamail.com,7/9/2016,$466.00,,,,,,,,
lee.peter@buytopiamail.com,7/13/2016,"$3,484.00",,,,,,,,
underwood.sue@buytopiamail.com,7/5/2016,"$2,371.00",,,,,,,,
walker.brandon@buytopiamail.com,7/9/2016,"$4,133.00",,,,,,,,
gibson.theresa@buytopiamail.com,7/31/2016,"$4,864.00",,,,,,,,
metcalfe.rose@buytopiamail.com,8/9/2016,"$1,324.00",,,,,,,,
young.isaac@buytopiamail.com,7/5/2016,"$1,057.00",,,,,,,,
ogden.julian@buytopiamail.com,8/3/2016,"$1,763.00",,,,,,,,
dowd.diane@buytopiamail.com,7/31/2016,$267.00,,,,,,,,
davies.jennifer@buytopiamail.com,7/20/2016,"$3,749.00",,,,,,,,
walsh.ella@buytopiamail.com,7/13/2016,"$4,207.00",,,,,,,,
murray.katherine@buytopiamail.com,7/10/2016,"$3,091.00",,,,,,,,
berry.ella@buytopiamail.com,8/2/2016,"$2,326.00",,,,,,,,
davies.melanie@buytopiamail.com,7/31/2016,"$4,024.00",,,,,,,,
ogden.blake@buytopiamail.com,7/23/2016,"$2,999.00",,,,,,,,
underwood.peter@buytopiamail.com,7/19/2016,"$3,240.00",,,,,,,,
rampling.alexander@buytopiamail.com,8/8/2016,$907.00,,,,,,,,
campbell.ava@buytopiamail.com,7/22/2016,"$1,335.00",,,,,,,,
hodges.elizabeth@buytopiamail.com,7/1/2016,$360.00,,,,,,,,
alsop.rose@buytopiamail.com,7/29/2016,"$1,480.00",,,,,,,,
wilkins.victor@buytopiamail.com,7/7/2016,"$4,333.00",,,,,,,,
payne.elizabeth@buytopiamail.com,8/18/2016,"$2,672.00",,,,,,,,
white.eric@buytopiamail.com,7/15/2016,"$3,354.00",,,,,,,,
quinn.amy@buytopiamail.com,8/9/2016,"$4,389.00",,,,,,,,
randall.pippa@buytopiamail.com,7/1/2016,"$2,177.00",,,,,,,,
dyer.john@buytopiamail.com,7/24/2016,$878.00,,,,,,,,
mclean.benjamin@buytopiamail.com,8/8/2016,"$3,495.00",,,,,,,,
mackenzie.david@buytopiamail.com,8/17/2016,$742.00,,,,,,,,
baker.christopher@buytopiamail.com,7/30/2016,"$1,208.00",,,,,,,,
north.james@buytopiamail.com,8/9/2016,$82.00,,,,,,,,
forsyth.joshua@buytopiamail.com,8/9/2016,"$1,816.00",,,,,,,,
simpson.robert@buytopiamail.com,7/16/2016,"$2,943.00",,,,,,,,
oliver.lily@buytopiamail.com,7/23/2016,$786.00,,,,,,,,
marshall.sean@buytopiamail.com,7/28/2016,"$3,653.00",,,,,,,,
coleman.hannah@buytopiamail.com,8/2/2016,"$1,127.00",,,,,,,,
alsop.olivia@buytopiamail.com,7/6/2016,"$1,561.00",,,,,,,,
king.andrew@buytopiamail.com,8/3/2016,"$1,894.00",,,,,,,,
lyman.eric@buytopiamail.com,7/15/2016,"$2,078.00",,,,,,,,
sanderson.jacob@buytopiamail.com,7/19/2016,"$1,442.00",,,,,,,,
clarkson.lisa@buytopiamail.com,7/11/2016,$328.00,,,,,,,,
piper.felicity@buytopiamail.com,8/11/2016,"$4,930.00",,,,,,,,
reid.lauren@buytopiamail.com,7/12/2016,"$4,099.00",,,,,,,,
mackenzie.nicola@buytopiamail.com,7/6/2016,"$2,609.00",,,,,,,,
kerr.trevor@buytopiamail.com,7/15/2016,"$4,889.00",,,,,,,,
thomson.sarah@buytopiamail.com,6/29/2016,"$4,059.00",,,,,,,,
blake.sam@buytopiamail.com,8/16/2016,"$3,210.00",,,,,,,,
henderson.edward@buytopiamail.com,7/20/2016,"$4,254.00",,,,,,,,
lewis.olivia@buytopiamail.com,7/31/2016,"$3,879.00",,,,,,,,
lewis.penelope@buytopiamail.com,8/7/2016,"$4,845.00",,,,,,,,
cameron.benjamin@buytopiamail.com,8/10/2016,"$4,215.00",,,,,,,,
rees.christopher@buytopiamail.com,7/11/2016,"$3,954.00",,,,,,,,
morgan.blake@buytopiamail.com,7/1/2016,"$4,326.00",,,,,,,,
hardacre.andrew@buytopiamail.com,7/31/2016,"$1,825.00",,,,,,,,
mills.pippa@buytopiamail.com,7/15/2016,$536.00,,,,,,,,
paige.nicola@buytopiamail.com,8/2/2016,$111.00,,,,,,,,
ball.isaac@buytopiamail.com,8/10/2016,"$3,490.00",,,,,,,,
underwood.alan@buytopiamail.com,8/10/2016,$672.00,,,,,,,,
bond.dylan@buytopiamail.com,7/4/2016,"$3,338.00",,,,,,,,
johnston.samantha@buytopiamail.com,7/12/2016,"$2,782.00",,,,,,,,
quinn.sue@buytopiamail.com,7/22/2016,"$4,902.00",,,,,,,,
thomson.anne@buytopiamail.com,8/9/2016,"$4,006.00",,,,,,,,
jackson.anne@buytopiamail.com,7/7/2016,$972.00,,,,,,,,
morrison.angela@buytopiamail.com,7/20/2016,"$1,755.00",,,,,,,,
mitchell.luke@buytopiamail.com,7/20/2016,$19.00,,,,,,,,
cornish.colin@buytopiamail.com,7/3/2016,"$3,955.00",,,,,,,,
davidson.michael@buytopiamail.com,7/16/2016,"$4,745.00",,,,,,,,
johnston.christian@buytopiamail.com,7/15/2016,"$2,128.00",,,,,,,,
hemmings.julia@buytopiamail.com,7/8/2016,"$4,199.00",,,,,,,,
abraham.gordon@buytopiamail.com,7/16/2016,"$3,485.00",,,,,,,,
walsh.tracey@buytopiamail.com,7/4/2016,"$2,994.00",,,,,,,,
white.victoria@buytopiamail.com,7/2/2016,"$4,498.00",,,,,,,,
coleman.piers@buytopiamail.com,8/18/2016,"$4,360.00",,,,,,,,
bell.bernadette@buytopiamail.com,8/7/2016,"$3,768.00",,,,,,,,
jackson.anthony@buytopiamail.com,8/16/2016,"$1,906.00",,,,,,,,
paterson.christopher@buytopiamail.com,7/3/2016,"$2,290.00",,,,,,,,
russell.gabrielle@buytopiamail.com,8/10/2016,$861.00,,,,,,,,
wallace.joe@buytopiamail.com,7/15/2016,$836.00,,,,,,,,
brown.alexandra@buytopiamail.com,7/15/2016,"$4,106.00",,,,,,,,
short.jason@buytopiamail.com,7/16/2016,$525.00,,,,,,,,
morgan.tracey@buytopiamail.com,7/25/2016,"$4,769.00",,,,,,,,
sanderson.lauren@buytopiamail.com,7/10/2016,"$2,206.00",,,,,,,,
fisher.jonathan@buytopiamail.com,8/17/2016,"$1,558.00",,,,,,,,
ferguson.emily@buytopiamail.com,8/5/2016,"$3,420.00",,,,,,,,
ellison.karen@buytopiamail.com,8/8/2016,"$1,891.00",,,,,,,,
greene.boris@buytopiamail.com,7/16/2016,"$3,271.00",,,,,,,,
springer.trevor@buytopiamail.com,7/22/2016,"$2,000.00",,,,,,,,
lyman.edward@buytopiamail.com,8/16/2016,$42.00,,,,,,,,
edmunds.james@buytopiamail.com,8/1/2016,"$2,585.00",,,,,,,,
reid.stewart@buytopiamail.com,7/23/2016,$645.00,,,,,,,,
bower.edward@buytopiamail.com,8/3/2016,$998.00,,,,,,,,
ball.anne@buytopiamail.com,7/10/2016,"$1,341.00",,,,,,,,
black.connor@buytopiamail.com,7/21/2016,"$4,609.00",,,,,,,,
mcdonald.jennifer@buytopiamail.com,8/1/2016,$553.00,,,,,,,,
taylor.dan@buytopiamail.com,8/8/2016,"$4,530.00",,,,,,,,
white.theresa@buytopiamail.com,8/18/2016,"$1,514.00",,,,,,,,
jackson.simon@buytopiamail.com,7/26/2016,"$3,751.00",,,,,,,,
skinner.zoe@buytopiamail.com,8/3/2016,"$3,825.00",,,,,,,,
quinn.lisa@buytopiamail.com,7/4/2016,"$4,869.00",,,,,,,,
mathis.sonia@buytopiamail.com,7/1/2016,"$2,785.00",,,,,,,,
lyman.john@buytopiamail.com,8/11/2016,"$1,358.00",,,,,,,,
king.nicola@buytopiamail.com,7/20/2016,"$3,569.00",,,,,,,,
wallace.amanda@buytopiamail.com,8/9/2016,"$2,906.00",,,,,,,,
langdon.anne@buytopiamail.com,8/12/2016,"$4,623.00",,,,,,,,
wright.amelia@buytopiamail.com,7/25/2016,"$1,490.00",,,,,,,,
avery.elizabeth@buytopiamail.com,8/4/2016,"$1,888.00",,,,,,,,
skinner.stewart@buytopiamail.com,8/2/2016,$931.00,,,,,,,,
berry.stephen@buytopiamail.com,8/18/2016,$987.00,,,,,,,,
vance.jason@buytopiamail.com,7/25/2016,"$3,832.00",,,,,,,,
mclean.leah@buytopiamail.com,8/8/2016,$62.00,,,,,,,,
lewis.kylie@buytopiamail.com,8/2/2016,$660.00,,,,,,,,
thomson.paul@buytopiamail.com,7/4/2016,$759.00,,,,,,,,
terry.sarah@buytopiamail.com,8/2/2016,"$1,937.00",,,,,,,,
vance.leonard@buytopiamail.com,7/3/2016,"$4,474.00",,,,,,,,
lawrence.julian@buytopiamail.com,7/10/2016,"$4,164.00",,,,,,,,
lawrence.dominic@buytopiamail.com,7/25/2016,$861.00,,,,,,,,
mcgrath.alexander@buytopiamail.com,8/18/2016,"$2,180.00",,,,,,,,
smith.ruth@buytopiamail.com,8/11/2016,"$1,912.00",,,,,,,,
black.justin@buytopiamail.com,7/3/2016,$702.00,,,,,,,,
hudson.victoria@buytopiamail.com,7/26/2016,"$2,329.00",,,,,,,,
lewis.karen@buytopiamail.com,7/5/2016,$833.00,,,,,,,,
carr.joan@buytopiamail.com,7/24/2016,"$4,588.00",,,,,,,,
metcalfe.brandon@buytopiamail.com,7/30/2016,"$2,651.00",,,,,,,,
manning.carl@buytopiamail.com,8/14/2016,"$4,943.00",,,,,,,,
vance.ella@buytopiamail.com,7/30/2016,"$1,566.00",,,,,,,,
bailey.lily@buytopiamail.com,8/17/2016,$1.00,,,,,,,,
vance.thomas@buytopiamail.com,8/16/2016,"$3,707.00",,,,,,,,
poole.paul@buytopiamail.com,7/6/2016,"$1,610.00",,,,,,,,
dowd.evan@buytopiamail.com,7/2/2016,"$4,028.00",,,,,,,,
walker.olivia@buytopiamail.com,8/14/2016,"$4,391.00",,,,,,,,
mackenzie.brandon@buytopiamail.com,7/27/2016,"$3,731.00",,,,,,,,
knox.harry@buytopiamail.com,7/7/2016,"$1,335.00",,,,,,,,
dickens.alexandra@buytopiamail.com,8/12/2016,"$4,019.00",,,,,,,,
edmunds.david@buytopiamail.com,7/6/2016,$302.00,,,,,,,,
howard.boris@buytopiamail.com,7/17/2016,"$1,046.00",,,,,,,,
walsh.leonard@buytopiamail.com,7/18/2016,"$1,565.00",,,,,,,,
berry.lily@buytopiamail.com,7/27/2016,"$4,473.00",,,,,,,,
martin.joanne@buytopiamail.com,7/12/2016,$786.00,,,,,,,,
oliver.james@buytopiamail.com,7/20/2016,"$1,158.00",,,,,,,,
howard.vanessa@buytopiamail.com,7/31/2016,$9.00,,,,,,,,
gibson.eric@buytopiamail.com,7/10/2016,"$1,849.00",,,,,,,,
black.jan@buytopiamail.com,7/22/2016,"$4,395.00",,,,,,,,
grant.rose@buytopiamail.com,7/4/2016,"$1,897.00",,,,,,,,
duncan.rose@buytopiamail.com,8/16/2016,"$4,733.00",,,,,,,,
mackenzie.adam@buytopiamail.com,6/30/2016,"$2,926.00",,,,,,,,
carr.bernadette@buytopiamail.com,8/17/2016,$396.00,,,,,,,,
oliver.cameron@buytopiamail.com,8/1/2016,"$1,301.00",,,,,,,,
roberts.frank@buytopiamail.com,8/9/2016,"$4,539.00",,,,,,,,
wright.katherine@buytopiamail.com,8/8/2016,$670.00,,,,,,,,
gill.christopher@buytopiamail.com,8/3/2016,"$1,524.00",,,,,,,,
slater.carol@buytopiamail.com,8/18/2016,$87.00,,,,,,,,
lambert.alexander@buytopiamail.com,7/22/2016,$352.00,,,,,,,,
bond.bella@buytopiamail.com,8/15/2016,"$1,195.00",,,,,,,,
rampling.adrian@buytopiamail.com,7/28/2016,"$1,012.00",,,,,,,,
bell.cameron@buytopiamail.com,7/11/2016,"$1,960.00",,,,,,,,
butler.abigail@buytopiamail.com,7/18/2016,"$1,270.00",,,,,,,,
gibson.virginia@buytopiamail.com,7/30/2016,"$2,649.00",,,,,,,,
grant.julia@buytopiamail.com,6/30/2016,$379.00,,,,,,,,
bond.nicholas@buytopiamail.com,7/17/2016,"$4,510.00",,,,,,,,
wright.david@buytopiamail.com,7/8/2016,$372.00,,,,,,,,
campbell.julian@buytopiamail.com,8/13/2016,"$2,557.00",,,,,,,,
dyer.victor@buytopiamail.com,8/4/2016,"$2,563.00",,,,,,,,
arnold.joanne@buytopiamail.com,6/29/2016,"$4,097.00",,,,,,,,
sharp.claire@buytopiamail.com,7/18/2016,"$4,570.00",,,,,,,,
sharp.wanda@buytopiamail.com,8/18/2016,"$4,539.00",,,,,,,,
oliver.christopher@buytopiamail.com,7/11/2016,"$2,716.00",,,,,,,,
forsyth.david@buytopiamail.com,7/19/2016,"$1,708.00",,,,,,,,
hamilton.irene@buytopiamail.com,7/29/2016,"$1,436.00",,,,,,,,
mitchell.samantha@buytopiamail.com,8/9/2016,"$1,485.00",,,,,,,,
cameron.sarah@buytopiamail.com,7/19/2016,"$2,027.00",,,,,,,,
piper.carl@buytopiamail.com,7/29/2016,"$3,191.00",,,,,,,,
